Fichier,ID,Nb retweet,Nb like,Nb réponses,Nb citations,Hashtags,Texte,Mots,Phrases,Tags POS,Sentiment,Polarité,Subjectivité,Phrases nominales,Texte corrigé,Texte tokénizé
810828824342659072.json,810828824342659072,0,0,0,0,"['#FASTING', '#CANCER', '#WATER', '#INTERMITTENT']",Benefits of Intermittent Fasting for Cancer Patients (video) https://t.co/is7ydQIG5d #fasting #cancer #water #intermittent,"['Benefits', 'of', 'Intermittent', 'Fasting', 'for', 'Cancer', 'Patients', 'video', 'https', 't.co/is7ydQIG5d', 'fasting', 'cancer', 'water', 'intermittent']","[Sentence(""Benefits of Intermittent Fasting for Cancer Patients (video) https://t.co/is7ydQIG5d #fasting #cancer #water #intermittent"")]","[('Benefits', 'NNS'), ('of', 'IN'), ('Intermittent', 'NNP'), ('Fasting', 'NNP'), ('for', 'IN'), ('Cancer', 'NNP'), ('Patients', 'NNP'), ('video', 'NN'), ('https', 'NN'), ('//t.co/is7ydQIG5d', 'JJ'), ('fasting', 'VBG'), ('cancer', 'NN'), ('water', 'NN'), ('intermittent', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['benefits', 'intermittent fasting', 'patients', '//t.co/is7ydqig5d #', '# cancer # water # intermittent']",Benefits of Intermittent Wasting for Cancer Patients (video) http://t.co/is7ydQIG5d #fasting #cancer #water #intermittent,"['Benefits', 'of', 'Intermittent', 'Fasting', 'for', 'Cancer', 'Patients', '(', 'video', ')', 'https', ':', '//t.co/is7ydQIG5d', '#', 'fasting', '#', 'cancer', '#', 'water', '#', 'intermittent']"
1005669213309145093.json,1005669213309145093,0,0,0,0,"['#CANCER', '#FASTING']","Let's Fast☺️ As cancer is spreading fast in our society 
Fasting increases production of tumor-killing cell in our body ☺️
#Cancer #fasting

https://t.co/e7xCDkf78z","['Let', ""'s"", 'Fast☺️', 'As', 'cancer', 'is', 'spreading', 'fast', 'in', 'our', 'society', 'Fasting', 'increases', 'production', 'of', 'tumor-killing', 'cell', 'in', 'our', 'body', '☺️', 'Cancer', 'fasting', 'https', 't.co/e7xCDkf78z']","[Sentence(""Let's Fast☺️ As cancer is spreading fast in our society 
Fasting increases production of tumor-killing cell in our body ☺️
#Cancer #fasting

https://t.co/e7xCDkf78z"")]","[('Let', 'VB'), (""'s"", 'POS'), ('Fast☺️', 'NNP'), ('As', 'IN'), ('cancer', 'NN'), ('is', 'VBZ'), ('spreading', 'VBG'), ('fast', 'RB'), ('in', 'IN'), ('our', 'PRP$'), ('society', 'NN'), ('Fasting', 'NNP'), ('increases', 'VBZ'), ('production', 'NN'), ('of', 'IN'), ('tumor-killing', 'NN'), ('cell', 'NN'), ('in', 'IN'), ('our', 'PRP$'), ('body', 'NN'), ('☺️', 'JJ'), ('Cancer', 'NNP'), ('fasting', 'VBG'), ('https', 'NN'), ('//t.co/e7xCDkf78z', 'NN')]","Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,"['fast☺️', 'fasting', 'increases production', 'body ☺️ # cancer #']","Met's Last☺️ Is cancer is spreading fast in our society 
Wasting increases production of tumor-killing cell in our body ☺️
#Cancer #fasting

http://t.co/e7xCDkf78z","['Let', ""'s"", 'Fast☺️', 'As', 'cancer', 'is', 'spreading', 'fast', 'in', 'our', 'society', 'Fasting', 'increases', 'production', 'of', 'tumor-killing', 'cell', 'in', 'our', 'body', '☺️', '#', 'Cancer', '#', 'fasting', 'https', ':', '//t.co/e7xCDkf78z']"
1394812352340574208.json,1394812352340574208,0,0,0,0,"['#DRLUSTIG', '#SUGAR', '#CANCER', '#COVID', '#INFLAMMATION', '#METABOLICSYNDROME', '#DIABETES', '#OBESITY', '#HEARTDISEASE', '#HYPERTENSION', '#ALZHEIMERS', '#FATTYLIVER', '#ALCOHOL', '#WHEAT', '#DAIRY', '#FASTING', '#SURVIVECOVID']","here's #DrLustig on #sugar causing #cancer, but also #covid, b/c #inflammation.  watch and weep.  mourning. #metabolicsyndrome #diabetes #obesity #heartdisease #hypertension #alzheimers #fattyliver #alcohol refined #wheat #dairy #fasting #SurviveCovid&lt;3F 
https://t.co/VBXvWkmKhV","['here', ""'s"", 'DrLustig', 'on', 'sugar', 'causing', 'cancer', 'but', 'also', 'covid', 'b/c', 'inflammation', 'watch', 'and', 'weep', 'mourning', 'metabolicsyndrome', 'diabetes', 'obesity', 'heartdisease', 'hypertension', 'alzheimers', 'fattyliver', 'alcohol', 'refined', 'wheat', 'dairy', 'fasting', 'SurviveCovid', 'lt', '3F', 'https', 't.co/VBXvWkmKhV']","[Sentence(""here's #DrLustig on #sugar causing #cancer, but also #covid, b/c #inflammation.""), Sentence(""watch and weep.""), Sentence(""mourning.""), Sentence(""#metabolicsyndrome #diabetes #obesity #heartdisease #hypertension #alzheimers #fattyliver #alcohol refined #wheat #dairy #fasting #SurviveCovid&lt;3F 
https://t.co/VBXvWkmKhV"")]","[('here', 'RB'), (""'s"", 'POS'), ('DrLustig', 'NNP'), ('on', 'IN'), ('sugar', 'NN'), ('causing', 'VBG'), ('cancer', 'NN'), ('but', 'CC'), ('also', 'RB'), ('covid', 'NN'), ('b/c', 'RB'), ('inflammation', 'NN'), ('watch', 'NN'), ('and', 'CC'), ('weep', 'NN'), ('mourning', 'NN'), ('metabolicsyndrome', 'JJ'), ('diabetes', 'VBZ'), ('obesity', 'NN'), ('heartdisease', 'NN'), ('hypertension', 'NN'), ('alzheimers', 'NNS'), ('fattyliver', 'RB'), ('alcohol', 'NN'), ('refined', 'VBD'), ('wheat', 'NN'), ('dairy', 'NN'), ('fasting', 'VBG'), ('SurviveCovid', 'NNP'), ('&', 'CC'), ('lt', 'NN'), ('3F', 'CD'), ('https', 'NN'), ('//t.co/VBXvWkmKhV', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"[""'s #"", 'drlustig', '# sugar', '# cancer', '# covid', 'b/c # inflammation', '# metabolicsyndrome # diabetes # obesity # heartdisease # hypertension # alzheimers # fattyliver # alcohol', '# wheat # dairy #', 'survivecovid', '3f https']","here's #DrLustig on #sugar causing #cancer, but also #could, b/c #inflammation.  watch and weep.  mourning. #metabolicsyndrome #diabetes #obesity #heartdisease #hypertension #alzheimers #fattyliver #alcohol refined #wheat #dairy #fasting #SurviveCovid&it;Of 
http://t.co/VBXvWkmKhV","['here', ""'s"", '#', 'DrLustig', 'on', '#', 'sugar', 'causing', '#', 'cancer', ',', 'but', 'also', '#', 'covid', ',', 'b/c', '#', 'inflammation', '.', 'watch', 'and', 'weep', '.', 'mourning', '.', '#', 'metabolicsyndrome', '#', 'diabetes', '#', 'obesity', '#', 'heartdisease', '#', 'hypertension', '#', 'alzheimers', '#', 'fattyliver', '#', 'alcohol', 'refined', '#', 'wheat', '#', 'dairy', '#', 'fasting', '#', 'SurviveCovid', '&', 'lt', ';', '3F', 'https', ':', '//t.co/VBXvWkmKhV']"
709478812602519552.json,709478812602519552,0,0,0,0,"['#AUTOPHAGY', '#FASTING', '#ALZHEIMERS', '#CANCER', '#PREVENTION', '#HEALTH', '#BUCHINGER', '#FASTINGCOACH']",What is #autophagy &amp; why is it unique to #fasting? #Alzheimers #cancer #prevention #health #Buchinger #fastingcoach https://t.co/YJTB9X7i1t,"['What', 'is', 'autophagy', 'amp', 'why', 'is', 'it', 'unique', 'to', 'fasting', 'Alzheimers', 'cancer', 'prevention', 'health', 'Buchinger', 'fastingcoach', 'https', 't.co/YJTB9X7i1t']","[Sentence(""What is #autophagy &amp; why is it unique to #fasting?""), Sentence(""#Alzheimers #cancer #prevention #health #Buchinger #fastingcoach https://t.co/YJTB9X7i1t"")]","[('What', 'WP'), ('is', 'VBZ'), ('autophagy', 'JJ'), ('&', 'CC'), ('amp', 'NN'), ('why', 'WRB'), ('is', 'VBZ'), ('it', 'PRP'), ('unique', 'JJ'), ('to', 'TO'), ('fasting', 'VBG'), ('Alzheimers', 'NNP'), ('cancer', 'NN'), ('prevention', 'NN'), ('health', 'NN'), ('Buchinger', 'NNP'), ('fastingcoach', 'NN'), ('https', 'NN'), ('//t.co/YJTB9X7i1t', 'NN')]","Sentiment(polarity=0.375, subjectivity=1.0)",0.375,1.0,"['# autophagy', 'alzheimers', '# cancer # prevention # health #', 'buchinger', '# fastingcoach https']",That is #autophagy &amp; why is it unique to #fasting? #Alzheimers #cancer #prevention #health #Buchinger #fastingcoach http://t.co/YJTB9X7i1t,"['What', 'is', '#', 'autophagy', '&', 'amp', ';', 'why', 'is', 'it', 'unique', 'to', '#', 'fasting', '?', '#', 'Alzheimers', '#', 'cancer', '#', 'prevention', '#', 'health', '#', 'Buchinger', '#', 'fastingcoach', 'https', ':', '//t.co/YJTB9X7i1t']"
489492629005275137.json,489492629005275137,0,0,0,0,"['#FASTING', '#CANCER']",#fasting may be the best way to combat #cancer http://t.co/9PG6yhCGLf,"['fasting', 'may', 'be', 'the', 'best', 'way', 'to', 'combat', 'cancer', 'http', 't.co/9PG6yhCGLf']","[Sentence(""#fasting may be the best way to combat #cancer http://t.co/9PG6yhCGLf"")]","[('fasting', 'NN'), ('may', 'MD'), ('be', 'VB'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('combat', 'VB'), ('cancer', 'NN'), ('http', 'NN'), ('//t.co/9PG6yhCGLf', 'NN')]","Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,['# cancer http'],#fasting may be the best way to combat #cancer http://t.co/9PG6yhCGLf,"['#', 'fasting', 'may', 'be', 'the', 'best', 'way', 'to', 'combat', '#', 'cancer', 'http', ':', '//t.co/9PG6yhCGLf']"
561556453274562561.json,561556453274562561,0,0,0,0,"['#CANCER', '#FASTING', '#LIFE']",Fight #cancer by #fasting - http://t.co/rUAvGyNTd6 http://t.co/b0TqbYIPXO #LIFE,"['Fight', 'cancer', 'by', 'fasting', 'http', 't.co/rUAvGyNTd6', 'http', 't.co/b0TqbYIPXO', 'LIFE']","[Sentence(""Fight #cancer by #fasting - http://t.co/rUAvGyNTd6 http://t.co/b0TqbYIPXO #LIFE"")]","[('Fight', 'NNP'), ('cancer', 'NN'), ('by', 'IN'), ('fasting', 'VBG'), ('http', 'NN'), ('//t.co/rUAvGyNTd6', 'JJ'), ('http', 'NN'), ('//t.co/b0TqbYIPXO', 'NN'), ('LIFE', 'NNP')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fight', '# cancer', '//t.co/ruavgyntd6 http', '//t.co/b0tqbyipxo #', 'life']",Right #cancer by #fasting - http://t.co/rUAvGyNTd6 http://t.co/b0TqbYIPXO #LIFE,"['Fight', '#', 'cancer', 'by', '#', 'fasting', '-', 'http', ':', '//t.co/rUAvGyNTd6', 'http', ':', '//t.co/b0TqbYIPXO', '#', 'LIFE']"
1002036974214037509.json,1002036974214037509,0,0,0,0,"['#FASTING', '#CANCER']",Noble prize winner Japanese Scientist’s study suggests ‘fasting’ to fight Cancer #Fasting #Cancer https://t.co/alHeLjfZKh,"['Noble', 'prize', 'winner', 'Japanese', 'Scientist', '’', 's', 'study', 'suggests', '‘', 'fasting', '’', 'to', 'fight', 'Cancer', 'Fasting', 'Cancer', 'https', 't.co/alHeLjfZKh']","[Sentence(""Noble prize winner Japanese Scientist’s study suggests ‘fasting’ to fight Cancer #Fasting #Cancer https://t.co/alHeLjfZKh"")]","[('Noble', 'JJ'), ('prize', 'NN'), ('winner', 'IN'), ('Japanese', 'JJ'), ('Scientist', 'NNP'), ('’', 'NNP'), ('s', 'NN'), ('study', 'NN'), ('suggests', 'VBZ'), ('‘', 'NNP'), ('fasting', 'VBG'), ('’', 'NN'), ('to', 'TO'), ('fight', 'VB'), ('Cancer', 'NNP'), ('Fasting', 'NNP'), ('Cancer', 'NNP'), ('https', 'NN'), ('//t.co/alHeLjfZKh', 'NN')]","Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45,"['noble', 'prize winner', 'scientist', '’ s study suggests ‘', 'cancer #', 'fasting', '# cancer https']",Noble prize winner Japanese Scientist’s study suggests ‘fasting’ to fight Cancer #Wasting #Cancer http://t.co/alHeLjfZKh,"['Noble', 'prize', 'winner', 'Japanese', 'Scientist', '’', 's', 'study', 'suggests', '‘', 'fasting', '’', 'to', 'fight', 'Cancer', '#', 'Fasting', '#', 'Cancer', 'https', ':', '//t.co/alHeLjfZKh']"
1053941318785908736.json,1053941318785908736,0,0,0,0,"['#FOOD', '#HEALTH', '#NUTRITION', '#HEALTH', '#FASTING', '#KETOGENIC', '#CANCER', '#CANCERTHERAPY']",Fasting is one of the most important things you can do for your body to remain healthy along with a good diet with no refined sugars or carbohydrates. #food #health #nutrition #health #fasting #ketogenic #cancer #cancertherapy https://t.co/vsuqweIrEo,"['Fasting', 'is', 'one', 'of', 'the', 'most', 'important', 'things', 'you', 'can', 'do', 'for', 'your', 'body', 'to', 'remain', 'healthy', 'along', 'with', 'a', 'good', 'diet', 'with', 'no', 'refined', 'sugars', 'or', 'carbohydrates', 'food', 'health', 'nutrition', 'health', 'fasting', 'ketogenic', 'cancer', 'cancertherapy', 'https', 't.co/vsuqweIrEo']","[Sentence(""Fasting is one of the most important things you can do for your body to remain healthy along with a good diet with no refined sugars or carbohydrates.""), Sentence(""#food #health #nutrition #health #fasting #ketogenic #cancer #cancertherapy https://t.co/vsuqweIrEo"")]","[('Fasting', 'VBG'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('most', 'RBS'), ('important', 'JJ'), ('things', 'NNS'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('for', 'IN'), ('your', 'PRP$'), ('body', 'NN'), ('to', 'TO'), ('remain', 'VB'), ('healthy', 'JJ'), ('along', 'IN'), ('with', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('diet', 'NN'), ('with', 'IN'), ('no', 'DT'), ('refined', 'JJ'), ('sugars', 'NNS'), ('or', 'CC'), ('carbohydrates', 'NNS'), ('food', 'NN'), ('health', 'NN'), ('nutrition', 'NN'), ('health', 'NN'), ('fasting', 'VBG'), ('ketogenic', 'JJ'), ('cancer', 'NN'), ('cancertherapy', 'NN'), ('https', 'NN'), ('//t.co/vsuqweIrEo', 'NN')]","Sentiment(polarity=0.5249999999999999, subjectivity=0.65)",0.5249999999999999,0.65,"['fasting', 'important things', 'good diet', '# food # health # nutrition # health #', '# ketogenic # cancer # cancertherapy https']",Wasting is one of the most important things you can do for your body to remain healthy along with a good diet with no refined sugar or carbohydrates. #food #health #nutrition #health #fasting #ketogenic #cancer #cancertherapy http://t.co/vsuqweIrEo,"['Fasting', 'is', 'one', 'of', 'the', 'most', 'important', 'things', 'you', 'can', 'do', 'for', 'your', 'body', 'to', 'remain', 'healthy', 'along', 'with', 'a', 'good', 'diet', 'with', 'no', 'refined', 'sugars', 'or', 'carbohydrates', '.', '#', 'food', '#', 'health', '#', 'nutrition', '#', 'health', '#', 'fasting', '#', 'ketogenic', '#', 'cancer', '#', 'cancertherapy', 'https', ':', '//t.co/vsuqweIrEo']"
1283426819455234049.json,1283426819455234049,3,10,0,1,"['#FASTING', '#DIETS', '#CANCER']",More intriguing preclinical data supporting adjuvant #fasting #diets in #cancer therapy. Clinical trials are underway https://t.co/MsXuWHwOuE,"['More', 'intriguing', 'preclinical', 'data', 'supporting', 'adjuvant', 'fasting', 'diets', 'in', 'cancer', 'therapy', 'Clinical', 'trials', 'are', 'underway', 'https', 't.co/MsXuWHwOuE']","[Sentence(""More intriguing preclinical data supporting adjuvant #fasting #diets in #cancer therapy.""), Sentence(""Clinical trials are underway https://t.co/MsXuWHwOuE"")]","[('More', 'RBR'), ('intriguing', 'JJ'), ('preclinical', 'JJ'), ('data', 'NNS'), ('supporting', 'VBG'), ('adjuvant', 'JJ'), ('fasting', 'VBG'), ('diets', 'NNS'), ('in', 'IN'), ('cancer', 'NN'), ('therapy', 'NN'), ('Clinical', 'JJ'), ('trials', 'NNS'), ('are', 'VBP'), ('underway', 'JJ'), ('https', 'NN'), ('//t.co/MsXuWHwOuE', 'NN')]","Sentiment(polarity=0.35000000000000003, subjectivity=0.3833333333333333)",0.35000000000000003,0.3833333333333333,"['preclinical data', 'adjuvant #', '# diets', '# cancer therapy', 'clinical', 'underway https']",More intriguing preclinical data supporting adjuvant #fasting #dies in #cancer therapy. Clinical trials are underway http://t.co/MsXuWHwOuE,"['More', 'intriguing', 'preclinical', 'data', 'supporting', 'adjuvant', '#', 'fasting', '#', 'diets', 'in', '#', 'cancer', 'therapy', '.', 'Clinical', 'trials', 'are', 'underway', 'https', ':', '//t.co/MsXuWHwOuE']"
481169583357702144.json,481169583357702144,0,0,0,0,"['#FASTING', '#STEMCELL', '#CANCER']",Scientists Discover That #Fasting Triggers #StemCell Regeneration &amp; Fights #Cancer http://t.co/2T3XZoIdZ8,"['Scientists', 'Discover', 'That', 'Fasting', 'Triggers', 'StemCell', 'Regeneration', 'amp', 'Fights', 'Cancer', 'http', 't.co/2T3XZoIdZ8']","[Sentence(""Scientists Discover That #Fasting Triggers #StemCell Regeneration &amp; Fights #Cancer http://t.co/2T3XZoIdZ8"")]","[('Scientists', 'NNS'), ('Discover', 'NNP'), ('That', 'DT'), ('Fasting', 'VBG'), ('Triggers', 'NNP'), ('StemCell', 'NNP'), ('Regeneration', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Fights', 'NNP'), ('Cancer', 'NNP'), ('http', 'NN'), ('//t.co/2T3XZoIdZ8', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['scientists discover', 'fasting triggers', 'stemcell regeneration', 'fights', '# cancer http']",Scientists Discover That #Wasting Trigger #StemCell Degeneration &amp; Rights #Cancer http://t.co/2T3XZoIdZ8,"['Scientists', 'Discover', 'That', '#', 'Fasting', 'Triggers', '#', 'StemCell', 'Regeneration', '&', 'amp', ';', 'Fights', '#', 'Cancer', 'http', ':', '//t.co/2T3XZoIdZ8']"
711862927473709056.json,711862927473709056,0,0,0,0,"['#FASTING', '#CANCER']",Online Library | Articles | Taking the “Fast” Track to Improved Immunity | https://t.co/GPmevl4XSl https://t.co/oZ6T8GMk9n #fasting #cancer,"['Online', 'Library', 'Articles', 'Taking', 'the', '“', 'Fast', '”', 'Track', 'to', 'Improved', 'Immunity', 'https', 't.co/GPmevl4XSl', 'https', 't.co/oZ6T8GMk9n', 'fasting', 'cancer']","[Sentence(""Online Library | Articles | Taking the “Fast” Track to Improved Immunity | https://t.co/GPmevl4XSl https://t.co/oZ6T8GMk9n #fasting #cancer"")]","[('Online', 'NNP'), ('Library', 'NNP'), ('|', 'NNP'), ('Articles', 'NNP'), ('|', 'NNP'), ('Taking', 'VBG'), ('the', 'DT'), ('“', 'NNP'), ('Fast', 'NNP'), ('”', 'NNP'), ('Track', 'NNP'), ('to', 'TO'), ('Improved', 'NNP'), ('Immunity', 'NNP'), ('|', 'NNP'), ('https', 'NN'), ('//t.co/GPmevl4XSl', 'JJ'), ('https', 'NN'), ('//t.co/oZ6T8GMk9n', 'JJ'), ('fasting', 'VBG'), ('cancer', 'NN')]","Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,"['online', 'library |', 'articles', 'fast', '” track', 'improved immunity', '| https', '//t.co/gpmevl4xsl https', '//t.co/oz6t8gmk9n #', '# cancer']",Online Library | Articles | Taking the “Last” Track to Improved Immunity | http://t.co/GPmevl4XSl http://t.co/oZ6T8GMk9n #fasting #cancer,"['Online', 'Library', '|', 'Articles', '|', 'Taking', 'the', '“', 'Fast', '”', 'Track', 'to', 'Improved', 'Immunity', '|', 'https', ':', '//t.co/GPmevl4XSl', 'https', ':', '//t.co/oZ6T8GMk9n', '#', 'fasting', '#', 'cancer']"
1100138610194563074.json,1100138610194563074,0,1,0,0,"['#KETO', '#KETOGENICDIET', '#KETORECIPES', '#RAWFOOD', '#RAWFOODRECIPES', '#FASTING', '#GUTHEALTH', '#BURNFAT', '#LOSEWEIGHT', '#LOSEBELLYFAT', '#WEIGHTLOSS', '#KETOMEALS', '#HEALTH', '#CANCER', '#DIET', '#KETOWEIGHTLOSS', '#KETODIET', '#KETOGENIC', '#KETOSIS', '#RAWVEGAN', '#VEGAN', '#PALEO', '#DIET', '#VEGETARIAN']","Out now https://t.co/3F6tcI2qcw
#keto #ketogenicdiet #ketorecipes #rawfood #rawfoodrecipes #fasting #guthealth #burnfat #loseweight #losebellyfat #weightloss #ketomeals #health #cancer #diet #ketoweightloss #ketodiet #ketogenic #ketosis #rawvegan #vegan #paleo #diet #vegetarian https://t.co/eLExad9RGh","['Out', 'now', 'https', 't.co/3F6tcI2qcw', 'keto', 'ketogenicdiet', 'ketorecipes', 'rawfood', 'rawfoodrecipes', 'fasting', 'guthealth', 'burnfat', 'loseweight', 'losebellyfat', 'weightloss', 'ketomeals', 'health', 'cancer', 'diet', 'ketoweightloss', 'ketodiet', 'ketogenic', 'ketosis', 'rawvegan', 'vegan', 'paleo', 'diet', 'vegetarian', 'https', 't.co/eLExad9RGh']","[Sentence(""Out now https://t.co/3F6tcI2qcw
#keto #ketogenicdiet #ketorecipes #rawfood #rawfoodrecipes #fasting #guthealth #burnfat #loseweight #losebellyfat #weightloss #ketomeals #health #cancer #diet #ketoweightloss #ketodiet #ketogenic #ketosis #rawvegan #vegan #paleo #diet #vegetarian https://t.co/eLExad9RGh"")]","[('Out', 'RB'), ('now', 'RB'), ('https', 'VBZ'), ('//t.co/3F6tcI2qcw', 'JJ'), ('keto', 'NN'), ('ketogenicdiet', 'JJ'), ('ketorecipes', 'NNS'), ('rawfood', 'NN'), ('rawfoodrecipes', 'NNS'), ('fasting', 'VBG'), ('guthealth', 'NN'), ('burnfat', 'JJ'), ('loseweight', 'JJ'), ('losebellyfat', 'JJ'), ('weightloss', 'NN'), ('ketomeals', 'NNS'), ('health', 'NN'), ('cancer', 'NN'), ('diet', 'JJ'), ('ketoweightloss', 'NN'), ('ketodiet', 'JJ'), ('ketogenic', 'JJ'), ('ketosis', 'NN'), ('rawvegan', 'JJ'), ('vegan', 'JJ'), ('paleo', 'JJ'), ('diet', 'JJ'), ('vegetarian', 'JJ'), ('https', 'NN'), ('//t.co/eLExad9RGh', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['//t.co/3f6tci2qcw # keto # ketogenicdiet # ketorecipes # rawfood # rawfoodrecipes #', '# guthealth # burnfat # loseweight # losebellyfat # weightloss # ketomeals # health # cancer # diet # ketoweightloss # ketodiet # ketogenic # ketosis # rawvegan # vegan # paleo # diet # vegetarian https']","But now http://t.co/3F6tcI2qcw
#veto #ketogenicdiet #ketorecipes #crawford #rawfoodrecipes #fasting #guthealth #burnt #loseweight #losebellyfat #weightloss #ketomeals #health #cancer #diet #ketoweightloss #ketodiet #ketogenic #ketosis #rawvegan #began #pale #diet #vegetarian http://t.co/eLExad9RGh","['Out', 'now', 'https', ':', '//t.co/3F6tcI2qcw', '#', 'keto', '#', 'ketogenicdiet', '#', 'ketorecipes', '#', 'rawfood', '#', 'rawfoodrecipes', '#', 'fasting', '#', 'guthealth', '#', 'burnfat', '#', 'loseweight', '#', 'losebellyfat', '#', 'weightloss', '#', 'ketomeals', '#', 'health', '#', 'cancer', '#', 'diet', '#', 'ketoweightloss', '#', 'ketodiet', '#', 'ketogenic', '#', 'ketosis', '#', 'rawvegan', '#', 'vegan', '#', 'paleo', '#', 'diet', '#', 'vegetarian', 'https', ':', '//t.co/eLExad9RGh']"
169263660659781632.json,169263660659781632,0,0,0,0,"['#CANCER', '#FASTING', '#CHEMOTHERAPY']",28 (2-20): Mice study shows fasting weakens cancer #cancer #fasting #chemotherapy,"['28', '2-20', 'Mice', 'study', 'shows', 'fasting', 'weakens', 'cancer', 'cancer', 'fasting', 'chemotherapy']","[Sentence(""28 (2-20): Mice study shows fasting weakens cancer #cancer #fasting #chemotherapy"")]","[('28', 'CD'), ('2-20', 'JJ'), ('Mice', 'NNP'), ('study', 'NN'), ('shows', 'NNS'), ('fasting', 'VBG'), ('weakens', 'NNS'), ('cancer', 'NN'), ('cancer', 'NN'), ('fasting', 'VBG'), ('chemotherapy', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['mice', 'study shows', 'weakens cancer # cancer #', '# chemotherapy']",28 (2-20): Vice study shows fasting weakens cancer #cancer #fasting #chemotherapy,"['28', '(', '2-20', ')', ':', 'Mice', 'study', 'shows', 'fasting', 'weakens', 'cancer', '#', 'cancer', '#', 'fasting', '#', 'chemotherapy']"
1047514147792015361.json,1047514147792015361,1,2,0,0,"['#CANCER', '#FASTING', '#NIH']","""If you hit #cancer cells with chemo or radiation, when the individual is in a #fasting state, the cells may be more vulnerable to being killed."" — #NIH investigator Mark Mattson remarking on the therapeutic potential of fasting in a new CNN story. https://t.co/K7wvHqAvsX https://t.co/5EwQPFGMhf","['If', 'you', 'hit', 'cancer', 'cells', 'with', 'chemo', 'or', 'radiation', 'when', 'the', 'individual', 'is', 'in', 'a', 'fasting', 'state', 'the', 'cells', 'may', 'be', 'more', 'vulnerable', 'to', 'being', 'killed', '—', 'NIH', 'investigator', 'Mark', 'Mattson', 'remarking', 'on', 'the', 'therapeutic', 'potential', 'of', 'fasting', 'in', 'a', 'new', 'CNN', 'story', 'https', 't.co/K7wvHqAvsX', 'https', 't.co/5EwQPFGMhf']","[Sentence(""""If you hit #cancer cells with chemo or radiation, when the individual is in a #fasting state, the cells may be more vulnerable to being killed.""""), Sentence(""— #NIH investigator Mark Mattson remarking on the therapeutic potential of fasting in a new CNN story.""), Sentence(""https://t.co/K7wvHqAvsX https://t.co/5EwQPFGMhf"")]","[('If', 'IN'), ('you', 'PRP'), ('hit', 'VBP'), ('cancer', 'NN'), ('cells', 'NNS'), ('with', 'IN'), ('chemo', 'NN'), ('or', 'CC'), ('radiation', 'NN'), ('when', 'WRB'), ('the', 'DT'), ('individual', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('a', 'DT'), ('fasting', 'VBG'), ('state', 'NN'), ('the', 'DT'), ('cells', 'NNS'), ('may', 'MD'), ('be', 'VB'), ('more', 'RBR'), ('vulnerable', 'JJ'), ('to', 'TO'), ('being', 'VBG'), ('killed', 'VBN'), ('—', 'RB'), ('NIH', 'NNP'), ('investigator', 'NN'), ('Mark', 'NNP'), ('Mattson', 'NNP'), ('remarking', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('therapeutic', 'JJ'), ('potential', 'NN'), ('of', 'IN'), ('fasting', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('CNN', 'NNP'), ('story', 'NN'), ('https', 'NN'), ('//t.co/K7wvHqAvsX', 'JJ'), ('https', 'NN'), ('//t.co/5EwQPFGMhf', 'NN')]","Sentiment(polarity=-0.01060606060606061, subjectivity=0.47575757575757577)",-0.01060606060606061,0.47575757575757577,"['# cancer cells', '— #', 'nih', 'mark mattson', 'therapeutic potential', 'cnn', '//t.co/k7wvhqavsx https']","""Of you hit #cancer cells with them or radiation, when the individual is in a #fasting state, the cells may be more vulnerable to being killed."" — #NIH investigator Dark Watson remarking on the therapeutic potential of fasting in a new CNN story. http://t.co/K7wvHqAvsX http://t.co/5EwQPFGMhf","['``', 'If', 'you', 'hit', '#', 'cancer', 'cells', 'with', 'chemo', 'or', 'radiation', ',', 'when', 'the', 'individual', 'is', 'in', 'a', '#', 'fasting', 'state', ',', 'the', 'cells', 'may', 'be', 'more', 'vulnerable', 'to', 'being', 'killed', '.', ""''"", '—', '#', 'NIH', 'investigator', 'Mark', 'Mattson', 'remarking', 'on', 'the', 'therapeutic', 'potential', 'of', 'fasting', 'in', 'a', 'new', 'CNN', 'story', '.', 'https', ':', '//t.co/K7wvHqAvsX', 'https', ':', '//t.co/5EwQPFGMhf']"
