Fichier;ID;Nb retweet;Nb like;Nb réponses;Nb citations;Hashtags;Texte;Mots;Phrases;Tags POS;Sentiment;Polarité;Subjectivité;Phrases nominales;Texte corrigé;Texte tokénizé
1344327075910414338.json;1344327075910414338;0;0;0;0;['#EDUCATION', '#SECRETARY', '#CHILDREN', '#COMMUNITY', '#COVID19', '#DISEASE', '#GOVERNMENT', '#INFECTION', '#MILITARY', '#PUBLICHEALTH', '#SECONDARYSCHOOL', '#STUDENTS', '#TESTING', '#UK', '#UKGOVERNMENT', '#UNIVERSITY', '#VACCINE', '#WEBSITE'];"#Education #Secretary sets out school contingency plans for England 
https://t.co/yzmPEXvY2N
#Children #Community #Covid19 #Disease #Government #Infection #Military #PublicHealth #SecondarySchool #Students #Testing #UK #UKGovernment #University #Vaccine #Website https://t.co/G1J9Z7dJ3k";['Education', 'Secretary', 'sets', 'out', 'school', 'contingency', 'plans', 'for', 'England', 'https', 't.co/yzmPEXvY2N', 'Children', 'Community', 'Covid19', 'Disease', 'Government', 'Infection', 'Military', 'PublicHealth', 'SecondarySchool', 'Students', 'Testing', 'UK', 'UKGovernment', 'University', 'Vaccine', 'Website', 'https', 't.co/G1J9Z7dJ3k'];"[Sentence(""#Education #Secretary sets out school contingency plans for England 
https://t.co/yzmPEXvY2N
#Children #Community #Covid19 #Disease #Government #Infection #Military #PublicHealth #SecondarySchool #Students #Testing #UK #UKGovernment #University #Vaccine #Website https://t.co/G1J9Z7dJ3k"")]";[('Education', 'NNP'), ('Secretary', 'NNP'), ('sets', 'VBZ'), ('out', 'RP'), ('school', 'NN'), ('contingency', 'NN'), ('plans', 'NNS'), ('for', 'IN'), ('England', 'NNP'), ('https', 'NN'), ('//t.co/yzmPEXvY2N', 'JJ'), ('Children', 'NNP'), ('Community', 'NNP'), ('Covid19', 'NNP'), ('Disease', 'NNP'), ('Government', 'NNP'), ('Infection', 'NNP'), ('Military', 'NNP'), ('PublicHealth', 'NNP'), ('SecondarySchool', 'NNP'), ('Students', 'NNP'), ('Testing', 'NNP'), ('UK', 'NNP'), ('UKGovernment', 'NNP'), ('University', 'NNP'), ('Vaccine', 'NNP'), ('Website', 'NNP'), ('https', 'NN'), ('//t.co/G1J9Z7dJ3k', 'NN')];Sentiment(polarity=-0.1, subjectivity=0.1);-0.1;0.1;['# education # secretary', 'school contingency plans', 'england', '//t.co/yzmpexvy2n #', '# community #', 'covid19', 'disease', '# government #', 'infection', 'military #', 'publichealth', 'secondaryschool', '# students #', 'testing', 'uk', 'ukgovernment', '# university #', 'vaccine', 'website'];"#Education #Secretary sets out school contingent plans for England 
http://t.co/yzmPEXvY2N
#Children #Community #Covid19 #Disease #Government #Infection #Military #PublicHealth #SecondarySchool #Students #Resting #of #UKGovernment #University #Vaccine #Website http://t.co/G1J9Z7dJ3k";['#', 'Education', '#', 'Secretary', 'sets', 'out', 'school', 'contingency', 'plans', 'for', 'England', 'https', ':', '//t.co/yzmPEXvY2N', '#', 'Children', '#', 'Community', '#', 'Covid19', '#', 'Disease', '#', 'Government', '#', 'Infection', '#', 'Military', '#', 'PublicHealth', '#', 'SecondarySchool', '#', 'Students', '#', 'Testing', '#', 'UK', '#', 'UKGovernment', '#', 'University', '#', 'Vaccine', '#', 'Website', 'https', ':', '//t.co/G1J9Z7dJ3k']
1452624252432105472.json;1452624252432105472;0;2;0;0;['#MODERNA', '#COVID19', '#VACCINE', '#CHILDREN'];"#Moderna COVID-19 vaccine shows 'robust' response in children aged 6-11

#COVID19 #Vaccine #children

https://t.co/Gglv5gzxhY";"['Moderna', 'COVID-19', 'vaccine', 'shows', ""'robust"", 'response', 'in', 'children', 'aged', '6-11', 'COVID19', 'Vaccine', 'children', 'https', 't.co/Gglv5gzxhY']";"[Sentence(""#Moderna COVID-19 vaccine shows 'robust' response in children aged 6-11

#COVID19 #Vaccine #children

https://t.co/Gglv5gzxhY"")]";"[('Moderna', 'NNP'), ('COVID-19', 'NNP'), ('vaccine', 'NN'), ('shows', 'VBZ'), (""'robust"", 'POS'), ('response', 'NN'), ('in', 'IN'), ('children', 'NNS'), ('aged', 'VBN'), ('6-11', 'JJ'), ('COVID19', 'NNP'), ('Vaccine', 'NNP'), ('children', 'NNS'), ('https', 'NN'), ('//t.co/Gglv5gzxhY', 'NN')]";Sentiment(polarity=-0.1, subjectivity=0.4);-0.1;0.4;"['moderna covid-19', ""vaccine shows 'robust"", 'covid19', 'vaccine', '# children https']";"#Modern COVID-19 vaccine shows 'robust' response in children aged 6-11

#COVID19 #Vaccine #children

http://t.co/Gglv5gzxhY";"['#', 'Moderna', 'COVID-19', 'vaccine', 'shows', ""'robust"", ""'"", 'response', 'in', 'children', 'aged', '6-11', '#', 'COVID19', '#', 'Vaccine', '#', 'children', 'https', ':', '//t.co/Gglv5gzxhY']"
1425445488397103108.json;1425445488397103108;1;1;0;1;['#MYOCARDITIS', '#COVID19', '#VACCINE', '#CHILDREN', '#MRNA'];"Association of #Myocarditis With BNT162b2 Messenger RNA #COVID19 #Vaccine in a Case Series of #Children

15 children who were hospitalized with myocarditis after receipt of the #mRNA vaccine for 1 to 5 days, boys were most often affected after the 2d dose
https://t.co/GUub8Pf6ni https://t.co/vFPK9tjTfq";['Association', 'of', 'Myocarditis', 'With', 'BNT162b2', 'Messenger', 'RNA', 'COVID19', 'Vaccine', 'in', 'a', 'Case', 'Series', 'of', 'Children', '15', 'children', 'who', 'were', 'hospitalized', 'with', 'myocarditis', 'after', 'receipt', 'of', 'the', 'mRNA', 'vaccine', 'for', '1', 'to', '5', 'days', 'boys', 'were', 'most', 'often', 'affected', 'after', 'the', '2d', 'dose', 'https', 't.co/GUub8Pf6ni', 'https', 't.co/vFPK9tjTfq'];"[Sentence(""Association of #Myocarditis With BNT162b2 Messenger RNA #COVID19 #Vaccine in a Case Series of #Children

15 children who were hospitalized with myocarditis after receipt of the #mRNA vaccine for 1 to 5 days, boys were most often affected after the 2d dose
https://t.co/GUub8Pf6ni https://t.co/vFPK9tjTfq"")]";[('Association', 'NNP'), ('of', 'IN'), ('Myocarditis', 'NNP'), ('With', 'IN'), ('BNT162b2', 'NNP'), ('Messenger', 'NNP'), ('RNA', 'NNP'), ('COVID19', 'NNP'), ('Vaccine', 'NNP'), ('in', 'IN'), ('a', 'DT'), ('Case', 'NNP'), ('Series', 'NNP'), ('of', 'IN'), ('Children', 'NNP'), ('15', 'CD'), ('children', 'NNS'), ('who', 'WP'), ('were', 'VBD'), ('hospitalized', 'VBN'), ('with', 'IN'), ('myocarditis', 'NN'), ('after', 'IN'), ('receipt', 'NN'), ('of', 'IN'), ('the', 'DT'), ('mRNA', 'JJ'), ('vaccine', 'NN'), ('for', 'IN'), ('1', 'CD'), ('to', 'TO'), ('5', 'CD'), ('days', 'NNS'), ('boys', 'NNS'), ('were', 'VBD'), ('most', 'RBS'), ('often', 'RB'), ('affected', 'VBN'), ('after', 'IN'), ('the', 'DT'), ('2d', 'CD'), ('dose', 'JJ'), ('https', 'NN'), ('//t.co/GUub8Pf6ni', 'JJ'), ('https', 'NN'), ('//t.co/vFPK9tjTfq', 'NN')];Sentiment(polarity=0.5, subjectivity=0.5);0.5;0.5;['myocarditis', 'bnt162b2 messenger rna', 'covid19', 'vaccine', 'case', '# mrna vaccine', 'dose https', '//t.co/guub8pf6ni https'];"Association of #Myocarditis With BNT162b2 Messenger RNA #COVID19 #Vaccine in a Case Series of #Children

15 children who were hospitalized with myocarditis after receipt of the #mRNA vaccine for 1 to 5 days, boys were most often affected after the d dose
http://t.co/GUub8Pf6ni http://t.co/vFPK9tjTfq";['Association', 'of', '#', 'Myocarditis', 'With', 'BNT162b2', 'Messenger', 'RNA', '#', 'COVID19', '#', 'Vaccine', 'in', 'a', 'Case', 'Series', 'of', '#', 'Children', '15', 'children', 'who', 'were', 'hospitalized', 'with', 'myocarditis', 'after', 'receipt', 'of', 'the', '#', 'mRNA', 'vaccine', 'for', '1', 'to', '5', 'days', ',', 'boys', 'were', 'most', 'often', 'affected', 'after', 'the', '2d', 'dose', 'https', ':', '//t.co/GUub8Pf6ni', 'https', ':', '//t.co/vFPK9tjTfq']
1462060545809522692.json;1462060545809522692;0;2;0;0;['#COVID19', '#VACCINES', '#VACCINE', '#CHILDREN', '#COVID'];"#COVID19 #vaccines for children will start arriving Sunday, government says

#Vaccine approved for use in #children ages five to 11

#COVID 

https://t.co/frykrSqBwy";['COVID19', 'vaccines', 'for', 'children', 'will', 'start', 'arriving', 'Sunday', 'government', 'says', 'Vaccine', 'approved', 'for', 'use', 'in', 'children', 'ages', 'five', 'to', '11', 'COVID', 'https', 't.co/frykrSqBwy'];"[Sentence(""#COVID19 #vaccines for children will start arriving Sunday, government says

#Vaccine approved for use in #children ages five to 11

#COVID 

https://t.co/frykrSqBwy"")]";[('COVID19', 'NNP'), ('vaccines', 'NNS'), ('for', 'IN'), ('children', 'NNS'), ('will', 'MD'), ('start', 'VB'), ('arriving', 'VBG'), ('Sunday', 'NNP'), ('government', 'NN'), ('says', 'VBZ'), ('Vaccine', 'NNP'), ('approved', 'VBD'), ('for', 'IN'), ('use', 'NN'), ('in', 'IN'), ('children', 'NNS'), ('ages', 'VBZ'), ('five', 'CD'), ('to', 'TO'), ('11', 'CD'), ('COVID', 'NNP'), ('https', 'NN'), ('//t.co/frykrSqBwy', 'NN')];Sentiment(polarity=0.0, subjectivity=0.0);0.0;0.0;['covid19', '# vaccines', 'vaccine', '# children ages', 'covid'];"#COVID19 #vaccines for children will start arriving Sunday, government says

#Vaccine approved for use in #children ages five to 11

#COVID 

http://t.co/frykrSqBwy";['#', 'COVID19', '#', 'vaccines', 'for', 'children', 'will', 'start', 'arriving', 'Sunday', ',', 'government', 'says', '#', 'Vaccine', 'approved', 'for', 'use', 'in', '#', 'children', 'ages', 'five', 'to', '11', '#', 'COVID', 'https', ':', '//t.co/frykrSqBwy']
1424137297935613952.json;1424137297935613952;1;2;1;0;['#YOURKIDS', '#CHILDREN', '#VAX', '#VACCINE', '#COVIDVACCINE', '#COVID19', '#BIGRISK', '#CLOTSHOT'];"#yourkids #children #vax #vaccine #CovidVaccine #COVID19 #bigrisk #clotshot
Your choice, your life. Make the right decision!!!. https://t.co/DDk6hIxsCD";['yourkids', 'children', 'vax', 'vaccine', 'CovidVaccine', 'COVID19', 'bigrisk', 'clotshot', 'Your', 'choice', 'your', 'life', 'Make', 'the', 'right', 'decision', 'https', 't.co/DDk6hIxsCD'];"[Sentence(""#yourkids #children #vax #vaccine #CovidVaccine #COVID19 #bigrisk #clotshot
Your choice, your life.""), Sentence(""Make the right decision!!!.""), Sentence(""https://t.co/DDk6hIxsCD"")]";[('yourkids', 'NNS'), ('children', 'NNS'), ('vax', 'JJ'), ('vaccine', 'JJ'), ('CovidVaccine', 'NNP'), ('COVID19', 'NNP'), ('bigrisk', 'JJ'), ('clotshot', 'JJ'), ('Your', 'NNP'), ('choice', 'NN'), ('your', 'PRP$'), ('life', 'NN'), ('Make', 'VB'), ('the', 'DT'), ('right', 'JJ'), ('decision', 'NN'), ('https', 'NN'), ('//t.co/DDk6hIxsCD', 'NN')];Sentiment(polarity=0.5580357142857142, subjectivity=0.5357142857142857);0.5580357142857142;0.5357142857142857;['# yourkids # children # vax # vaccine #', 'covidvaccine', 'covid19', '# bigrisk # clotshot', 'your', 'right decision'];"#yourkids #children #tax #vaccine #CovidVaccine #COVID19 #brisk #clotshot
Your choice, your life. Take the right decision!!!. http://t.co/DDk6hIxsCD";['#', 'yourkids', '#', 'children', '#', 'vax', '#', 'vaccine', '#', 'CovidVaccine', '#', 'COVID19', '#', 'bigrisk', '#', 'clotshot', 'Your', 'choice', ',', 'your', 'life', '.', 'Make', 'the', 'right', 'decision', '!', '!', '!', '.', 'https', ':', '//t.co/DDk6hIxsCD']
1431176960282177540.json;1431176960282177540;0;0;0;0;['#VACCINE', '#PFIZERVACCINE', '#COVID19', '#CHILDREN'];"The side effects of the Pfizer-BionNTech #vaccine in clinically vulnerable 12- to 15-year-olds are likely to be minimal, a study has shown.
#PfizerVaccine #COVID19 #Children
https://t.co/3eWzhTmEBM";['The', 'side', 'effects', 'of', 'the', 'Pfizer-BionNTech', 'vaccine', 'in', 'clinically', 'vulnerable', '12', 'to', '15-year-olds', 'are', 'likely', 'to', 'be', 'minimal', 'a', 'study', 'has', 'shown', 'PfizerVaccine', 'COVID19', 'Children', 'https', 't.co/3eWzhTmEBM'];"[Sentence(""The side effects of the Pfizer-BionNTech #vaccine in clinically vulnerable 12- to 15-year-olds are likely to be minimal, a study has shown.""), Sentence(""#PfizerVaccine #COVID19 #Children
https://t.co/3eWzhTmEBM"")]";[('The', 'DT'), ('side', 'NN'), ('effects', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('Pfizer-BionNTech', 'NNP'), ('vaccine', 'NN'), ('in', 'IN'), ('clinically', 'RB'), ('vulnerable', 'JJ'), ('12-', 'JJ'), ('to', 'TO'), ('15-year-olds', 'NNS'), ('are', 'VBP'), ('likely', 'JJ'), ('to', 'TO'), ('be', 'VB'), ('minimal', 'JJ'), ('a', 'DT'), ('study', 'NN'), ('has', 'VBZ'), ('shown', 'VBN'), ('PfizerVaccine', 'NNP'), ('COVID19', 'NNP'), ('Children', 'NNP'), ('https', 'NN'), ('//t.co/3eWzhTmEBM', 'NN')];Sentiment(polarity=-0.19999999999999998, subjectivity=0.7000000000000001);-0.19999999999999998;0.7000000000000001;['pfizer-bionntech', '# vaccine', 'vulnerable 12-', 'pfizervaccine', 'covid19'];"The side effects of the Finer-BionNTech #vaccine in clinically vulnerable 12- to 15-year-old are likely to be minimal, a study has shown.
#PfizerVaccine #COVID19 #Children
http://t.co/3eWzhTmEBM";['The', 'side', 'effects', 'of', 'the', 'Pfizer-BionNTech', '#', 'vaccine', 'in', 'clinically', 'vulnerable', '12-', 'to', '15-year-olds', 'are', 'likely', 'to', 'be', 'minimal', ',', 'a', 'study', 'has', 'shown', '.', '#', 'PfizerVaccine', '#', 'COVID19', '#', 'Children', 'https', ':', '//t.co/3eWzhTmEBM']
1378736761204015106.json;1378736761204015106;1;1;0;0;['#NYTIMES', '#COVID19', '#CHRISTIAN', '#PAYITFORWARD', '#KINDNESSMATTERS', '#MODESTNEEDS', '#CHARITYFAIRY', '#GIVINGBACK', '#COVID_19', '#FINANCE', '#MONEY', '#CHILDREN', '#GIFT', '#PHILANTHROPY', '#VACCINE'];"A MUST READ article from the #NYTimes Help a Family from Homelessness due to #COVID19 

https://t.co/W3cnU6M1A1

#Christian #PayItForward #KindnessMatters #ModestNeeds #CharityFairy  #givingback #Covid_19 #Finance  #Money #Children  #gift  
#philanthropy #vaccine";['A', 'MUST', 'READ', 'article', 'from', 'the', 'NYTimes', 'Help', 'a', 'Family', 'from', 'Homelessness', 'due', 'to', 'COVID19', 'https', 't.co/W3cnU6M1A1', 'Christian', 'PayItForward', 'KindnessMatters', 'ModestNeeds', 'CharityFairy', 'givingback', 'Covid_19', 'Finance', 'Money', 'Children', 'gift', 'philanthropy', 'vaccine'];"[Sentence(""A MUST READ article from the #NYTimes Help a Family from Homelessness due to #COVID19 

https://t.co/W3cnU6M1A1

#Christian #PayItForward #KindnessMatters #ModestNeeds #CharityFairy  #givingback #Covid_19 #Finance  #Money #Children  #gift  
#philanthropy #vaccine"")]";[('A', 'DT'), ('MUST', 'NNP'), ('READ', 'NNP'), ('article', 'NN'), ('from', 'IN'), ('the', 'DT'), ('NYTimes', 'NNP'), ('Help', 'NNP'), ('a', 'DT'), ('Family', 'RB'), ('from', 'IN'), ('Homelessness', 'NNP'), ('due', 'JJ'), ('to', 'TO'), ('COVID19', 'NNP'), ('https', 'NN'), ('//t.co/W3cnU6M1A1', 'JJ'), ('Christian', 'JJ'), ('PayItForward', 'NNP'), ('KindnessMatters', 'NNP'), ('ModestNeeds', 'NNP'), ('CharityFairy', 'NNP'), ('givingback', 'NN'), ('Covid_19', 'NNP'), ('Finance', 'NNP'), ('Money', 'NNP'), ('Children', 'NNP'), ('gift', 'NN'), ('philanthropy', 'JJ'), ('vaccine', 'NN')];Sentiment(polarity=-0.0625, subjectivity=0.1875);-0.0625;0.1875;['must read', 'nytimes', 'homelessness', 'covid19', '//t.co/w3cnu6m1a1 #', 'christian #', 'payitforward', 'kindnessmatters', 'modestneeds', 'charityfairy', '# givingback #', 'covid_19', '# finance # money #', '# gift # philanthropy # vaccine'];"A MUST READ article from the #NYTimes Help a Family from Hopelessness due to #COVID19 

http://t.co/W3cnU6M1A1

#Christian #PayItForward #KindnessMatters #ModestNeeds #CharityFairy  #givingback #Covid_19 #Finance  #Money #Children  #gift  
#philanthropy #vaccine";['A', 'MUST', 'READ', 'article', 'from', 'the', '#', 'NYTimes', 'Help', 'a', 'Family', 'from', 'Homelessness', 'due', 'to', '#', 'COVID19', 'https', ':', '//t.co/W3cnU6M1A1', '#', 'Christian', '#', 'PayItForward', '#', 'KindnessMatters', '#', 'ModestNeeds', '#', 'CharityFairy', '#', 'givingback', '#', 'Covid_19', '#', 'Finance', '#', 'Money', '#', 'Children', '#', 'gift', '#', 'philanthropy', '#', 'vaccine']
1425110950990913537.json;1425110950990913537;0;0;0;0;['#VACCINE', '#AUTHORS', '#BOSTON', '#CHILDREN', '#COVID19', '#HOSPITAL', '#INVESTIGATION', '#MEDIA', '#STUDY', '#VISIT', '#WEBSITE'];"Association of myocarditis with mRNA Covid #Vaccine in kids 
https://t.co/8xWwDjBjHX
#Authors #Boston #Children #Covid19 #Hospital #Investigation #Media #Study #Visit #Website https://t.co/r7DLC0dOWs";['Association', 'of', 'myocarditis', 'with', 'mRNA', 'Covid', 'Vaccine', 'in', 'kids', 'https', 't.co/8xWwDjBjHX', 'Authors', 'Boston', 'Children', 'Covid19', 'Hospital', 'Investigation', 'Media', 'Study', 'Visit', 'Website', 'https', 't.co/r7DLC0dOWs'];"[Sentence(""Association of myocarditis with mRNA Covid #Vaccine in kids 
https://t.co/8xWwDjBjHX
#Authors #Boston #Children #Covid19 #Hospital #Investigation #Media #Study #Visit #Website https://t.co/r7DLC0dOWs"")]";[('Association', 'NNP'), ('of', 'IN'), ('myocarditis', 'NN'), ('with', 'IN'), ('mRNA', 'NN'), ('Covid', 'NNP'), ('Vaccine', 'NNP'), ('in', 'IN'), ('kids', 'NNS'), ('https', 'NN'), ('//t.co/8xWwDjBjHX', 'JJ'), ('Authors', 'NNPS'), ('Boston', 'NNP'), ('Children', 'NNP'), ('Covid19', 'NNP'), ('Hospital', 'NNP'), ('Investigation', 'NNP'), ('Media', 'NNP'), ('Study', 'NNP'), ('Visit', 'NNP'), ('Website', 'NNP'), ('https', 'NN'), ('//t.co/r7DLC0dOWs', 'NN')];Sentiment(polarity=0.0, subjectivity=0.0);0.0;0.0;['covid', 'vaccine', 'kids https', '//t.co/8xwwdjbjhx #', 'authors', 'boston', 'covid19', '# hospital # investigation #', 'media', 'visit', 'website'];"Association of myocarditis with mRNA Moved #Vaccine in kiss 
http://t.co/8xWwDjBjHX
#Authors #Boston #Children #Covid19 #Hospital #Investigation #Media #Study #Visit #Website http://t.co/r7DLC0dOWs";['Association', 'of', 'myocarditis', 'with', 'mRNA', 'Covid', '#', 'Vaccine', 'in', 'kids', 'https', ':', '//t.co/8xWwDjBjHX', '#', 'Authors', '#', 'Boston', '#', 'Children', '#', 'Covid19', '#', 'Hospital', '#', 'Investigation', '#', 'Media', '#', 'Study', '#', 'Visit', '#', 'Website', 'https', ':', '//t.co/r7DLC0dOWs']
1451985065605406723.json;1451985065605406723;0;1;0;0;['#CHILDREN', '#COVID19', '#VACCINE', '#GETVACCINATED', '#IETIME2HEAL', '#RIVCO', '#COVIDVACCINE'];Until #children can safely receive the #COVID19 #vaccine themselves, keeping kiddos healthy is up to all of us -- #GetVaccinated today https://t.co/76eXSC9Zy3. #ietime2heal #rivco #covidvaccine https://t.co/iYw3oPooCX;['Until', 'children', 'can', 'safely', 'receive', 'the', 'COVID19', 'vaccine', 'themselves', 'keeping', 'kiddos', 'healthy', 'is', 'up', 'to', 'all', 'of', 'us', 'GetVaccinated', 'today', 'https', 't.co/76eXSC9Zy3', 'ietime2heal', 'rivco', 'covidvaccine', 'https', 't.co/iYw3oPooCX'];"[Sentence(""Until #children can safely receive the #COVID19 #vaccine themselves, keeping kiddos healthy is up to all of us -- #GetVaccinated today https://t.co/76eXSC9Zy3.""), Sentence(""#ietime2heal #rivco #covidvaccine https://t.co/iYw3oPooCX"")]";[('Until', 'IN'), ('children', 'NNS'), ('can', 'MD'), ('safely', 'RB'), ('receive', 'VB'), ('the', 'DT'), ('COVID19', 'NNP'), ('vaccine', 'NN'), ('themselves', 'PRP'), ('keeping', 'VBG'), ('kiddos', 'JJ'), ('healthy', 'JJ'), ('is', 'VBZ'), ('up', 'IN'), ('to', 'TO'), ('all', 'DT'), ('of', 'IN'), ('us', 'PRP'), ('GetVaccinated', 'VBN'), ('today', 'NN'), ('https', 'NN'), ('//t.co/76eXSC9Zy3', 'NN'), ('ietime2heal', 'JJ'), ('rivco', 'JJ'), ('covidvaccine', 'JJ'), ('https', 'NN'), ('//t.co/iYw3oPooCX', 'NN')];Sentiment(polarity=0.5, subjectivity=0.5);0.5;0.5;['# children', 'covid19', '# vaccine', 'kiddos healthy', 'getvaccinated', '# ietime2heal # rivco # covidvaccine https'];Until #children can safely receive the #COVID19 #vaccine themselves, keeping kinds healthy is up to all of us -- #GetVaccinated today http://t.co/76eXSC9Zy3. #ietime2heal #rico #covidvaccine http://t.co/iYw3oPooCX;['Until', '#', 'children', 'can', 'safely', 'receive', 'the', '#', 'COVID19', '#', 'vaccine', 'themselves', ',', 'keeping', 'kiddos', 'healthy', 'is', 'up', 'to', 'all', 'of', 'us', '--', '#', 'GetVaccinated', 'today', 'https', ':', '//t.co/76eXSC9Zy3', '.', '#', 'ietime2heal', '#', 'rivco', '#', 'covidvaccine', 'https', ':', '//t.co/iYw3oPooCX']
1429145992146870275.json;1429145992146870275;0;0;0;0;['#VACCINE', '#PROTECT', '#CHILDREN', '#COVID', '#COVID19', '#COVID19VIC', '#COVID19NZ', '#COVIDISNOTOVER', '#AFGHANISTANWOMENANDGIRLS', '#AFGHANISTANWOMEN', '#AFGHANLIVESMATTER', '#USA', '#HEALTHFORALL', '#HEALTHEQUITY', '#NHS', '#AFGHANISTAN', '#GENOCIDE'];Most of us are trapped in kind of Afghan gas chambers, except of rich  #Vaccine #Protect #Children  #Covid #COVID19 #COVID19Vic #COVID19nz #CovidIsNotOver #AfghanistanWomenAndGirls  #afghanistanwomen #AfghanLivesMatter #USA #HealthForAll #healthequity #NHS #Afghanistan  #Genocide https://t.co/wc2KBbFY92;['Most', 'of', 'us', 'are', 'trapped', 'in', 'kind', 'of', 'Afghan', 'gas', 'chambers', 'except', 'of', 'rich', 'Vaccine', 'Protect', 'Children', 'Covid', 'COVID19', 'COVID19Vic', 'COVID19nz', 'CovidIsNotOver', 'AfghanistanWomenAndGirls', 'afghanistanwomen', 'AfghanLivesMatter', 'USA', 'HealthForAll', 'healthequity', 'NHS', 'Afghanistan', 'Genocide', 'https', 't.co/wc2KBbFY92'];"[Sentence(""Most of us are trapped in kind of Afghan gas chambers, except of rich  #Vaccine #Protect #Children  #Covid #COVID19 #COVID19Vic #COVID19nz #CovidIsNotOver #AfghanistanWomenAndGirls  #afghanistanwomen #AfghanLivesMatter #USA #HealthForAll #healthequity #NHS #Afghanistan  #Genocide https://t.co/wc2KBbFY92"")]";[('Most', 'JJS'), ('of', 'IN'), ('us', 'PRP'), ('are', 'VBP'), ('trapped', 'VBN'), ('in', 'IN'), ('kind', 'NN'), ('of', 'IN'), ('Afghan', 'NNP'), ('gas', 'NN'), ('chambers', 'NNS'), ('except', 'IN'), ('of', 'IN'), ('rich', 'JJ'), ('Vaccine', 'NNP'), ('Protect', 'NNP'), ('Children', 'NNP'), ('Covid', 'NNP'), ('COVID19', 'NNP'), ('COVID19Vic', 'NNP'), ('COVID19nz', 'NNP'), ('CovidIsNotOver', 'NNP'), ('AfghanistanWomenAndGirls', 'NNP'), ('afghanistanwomen', 'NNS'), ('AfghanLivesMatter', 'NNP'), ('USA', 'NNP'), ('HealthForAll', 'NNP'), ('healthequity', 'NN'), ('NHS', 'NNP'), ('Afghanistan', 'NNP'), ('Genocide', 'NNP'), ('https', 'NN'), ('//t.co/wc2KBbFY92', 'NN')];Sentiment(polarity=0.31875, subjectivity=0.5375);0.31875;0.5375;['afghan', 'gas chambers', 'rich #', 'vaccine', 'protect', 'covid', 'covid19', 'covid19vic', 'covid19nz', 'covidisnotover', 'afghanistanwomenandgirls', '# afghanistanwomen #', 'afghanlivesmatter', 'usa', 'healthforall', '# healthequity #', 'nhs', 'afghanistan', 'genocide'];Most of us are wrapped in kind of Afghan gas chambers, except of rich  #Vaccine #Protect #Children  #Moved #COVID19 #COVID19Vic #COVID19nz #CovidIsNotOver #AfghanistanWomenAndGirls  #afghanistanwomen #AfghanLivesMatter #USA #HealthForAll #healthequity #NHS #Afghanistan  #Genocide http://t.co/wc2KBbFY92;['Most', 'of', 'us', 'are', 'trapped', 'in', 'kind', 'of', 'Afghan', 'gas', 'chambers', ',', 'except', 'of', 'rich', '#', 'Vaccine', '#', 'Protect', '#', 'Children', '#', 'Covid', '#', 'COVID19', '#', 'COVID19Vic', '#', 'COVID19nz', '#', 'CovidIsNotOver', '#', 'AfghanistanWomenAndGirls', '#', 'afghanistanwomen', '#', 'AfghanLivesMatter', '#', 'USA', '#', 'HealthForAll', '#', 'healthequity', '#', 'NHS', '#', 'Afghanistan', '#', 'Genocide', 'https', ':', '//t.co/wc2KBbFY92']
